what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1611511524526
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1611511524526
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1611511524526
stopped,bundle,org.jboss.tools.hibernate.xml.ui,3.4.0.v20110215-1252-H31-GA,"org.jboss.tools.hibernate.xml.ui",1611511524526
stopped,bundle,org.jboss.tools.common.model.ui,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model.ui",1611511524526
stopped,bundle,org.jboss.tools.common.text.ext,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.text.ext",1611511524526
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1611511524526
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1611511524526
stopped,bundle,org.hibernate.eclipse.help,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.help",1611511524526
stopped,bundle,org.eclipse.help.ui,3.5.3.r36_20101116,"org.eclipse.help.ui",1611511524526
stopped,bundle,org.eclipse.help.webapp,3.5.3.r36_20101130,"org.eclipse.help.webapp",1611511524526
stopped,bundle,it.eng.spagobi.meta.intro,5.1.0,"it.eng.spagobi.meta.intro",1611511524526
stopped,bundle,it.eng.spagobi.studio.birt,5.1.0,"it.eng.spagobi.studio.birt",1611511524526
stopped,bundle,it.eng.spagobi.studio.chart,5.1.0,"it.eng.spagobi.studio.chart",1611511524526
stopped,bundle,it.eng.spagobi.studio.dashboard,5.1.0,"it.eng.spagobi.studio.dashboard",1611511524526
stopped,bundle,it.eng.spagobi.studio.documentcomposition,5.1.0,"it.eng.spagobi.studio.documentcomposition",1611511524526
stopped,bundle,it.eng.spagobi.studio.extchart,5.1.0,"it.eng.spagobi.studio.extchart",1611511524526
stopped,bundle,it.eng.spagobi.studio.geo,5.1.0,"it.eng.spagobi.studio.geo",1611511524526
stopped,bundle,it.eng.spagobi.studio.highchart,5.1.0,"it.eng.spagobi.studio.highchart",1611511524526
stopped,bundle,it.eng.spagobi.studio.jasper,5.1.0,"it.eng.spagobi.studio.jasper",1611511524526
stopped,bundle,it.eng.spagobi.studio.oda.design,5.1.0,"it.eng.spagobi.studio.oda.design",1611511524526
stopped,bundle,it.eng.spagobi.studio.oda,5.1.0,"it.eng.spagobi.studio.oda",1611511524526
stopped,bundle,it.eng.spagobi.studio.utils,5.1.0,"it.eng.spagobi.studio.utils",1611511524548
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1611511524548
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1611511524550
stopped,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1611511524550
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1611511524550
stopped,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1611511524550
stopped,bundle,org.eclipse.help.base,3.5.3.v201102101200,"org.eclipse.help.base",1611511524550
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1611511524550
stopped,bundle,org.eclipse.wst.server.preview,1.1.100.v20091208,"org.eclipse.wst.server.preview",1611511524550
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1611511524550
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1611511524550
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1611511524550
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1611511524550
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1611511524550
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1611511524550
stopped,bundle,org.eclipse.mylyn.ide.ant,3.8.3.v20130107-0100,"org.eclipse.mylyn.ide.ant",1611511524550
stopped,bundle,org.jboss.tools.common.el.core,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.el.core",1611511524550
stopped,bundle,org.jboss.tools.common.resref.core,3.1.0.v20110215-1235-H25-GA,"org.jboss.tools.common.resref.core",1611511524550
stopped,bundle,org.jboss.tools.hibernate.xml,3.4.0.v20110215-1252-H31-GA,"org.jboss.tools.hibernate.xml",1611511524550
stopped,bundle,org.jboss.tools.common.model,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model",1611511524550
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1611511524550
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1611511524550
stopped,bundle,org.eclipse.birt.chart.device.pdf,4.2.1.v20120820,"org.eclipse.birt.chart.device.pdf",1611511524550
stopped,bundle,org.eclipse.birt.chart.device.svg,4.2.1.v20120820,"org.eclipse.birt.chart.device.svg",1611511524550
stopped,bundle,org.eclipse.birt.chart.device.extension,4.2.1.v20120820,"org.eclipse.birt.chart.device.extension",1611511524550
stopped,bundle,org.eclipse.birt.chart.device.swt,4.2.1.v20120820,"org.eclipse.birt.chart.device.swt",1611511524550
stopped,bundle,org.eclipse.birt.chart.examples.core,4.2.1.v20120820,"org.eclipse.birt.chart.examples.core",1611511524550
stopped,bundle,org.eclipse.birt.report.engine.emitter.ods,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.ods",1611511524550
stopped,bundle,org.eclipse.birt.report.engine.emitter.prototype.excel,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.prototype.excel",1611511524550
stopped,bundle,org.eclipse.birt.chart.engine.extension,4.2.1.v20120820,"org.eclipse.birt.chart.engine.extension",1611511524550
stopped,bundle,org.eclipse.birt.chart.reportitem,4.2.1.v20120820,"org.eclipse.birt.chart.reportitem",1611511524550
stopped,bundle,org.eclipse.birt.chart.ui.extension,4.2.1.v20120820,"org.eclipse.birt.chart.ui.extension",1611511524550
stopped,bundle,org.eclipse.birt.chart.ui,4.2.1.v20120820,"org.eclipse.birt.chart.ui",1611511524550
stopped,bundle,org.eclipse.birt.chart.engine,4.2.1.v201209041636,"org.eclipse.birt.chart.engine",1611511524550
stopped,bundle,org.eclipse.birt.core.script.function,4.2.1.v201209101712,"org.eclipse.birt.core.script.function",1611511524561
stopped,bundle,org.eclipse.birt.core.ui,4.2.1.v20120820,"org.eclipse.birt.core.ui",1611511524561
stopped,bundle,org.eclipse.birt.report.designer.ui.cubebuilder,4.2.1.v201208211204,"org.eclipse.birt.report.designer.ui.cubebuilder",1611511524561
stopped,bundle,org.eclipse.birt.report.designer.ui.data,4.2.1.v20120820,"org.eclipse.birt.report.designer.ui.data",1611511524561
stopped,bundle,org.eclipse.birt.report.designer.ui.editors,4.2.1.v20120820,"org.eclipse.birt.report.designer.ui.editors",1611511524561
stopped,bundle,org.eclipse.birt.report.designer.ui.views,4.2.1.v201209101614,"org.eclipse.birt.report.designer.ui.views",1611511524561
stopped,bundle,org.eclipse.birt.report.designer.ui,4.2.1.v201209101448,"org.eclipse.birt.report.designer.ui",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.dataextraction.csv,4.2.1.v20120820,"org.eclipse.birt.report.engine.dataextraction.csv",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.dataextraction,4.2.1.v20120820,"org.eclipse.birt.report.engine.dataextraction",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.config.excel,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.config.excel",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.config.html,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.config.html",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.config.odp,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.config.odp",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.config.ods,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.config.ods",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.config.odt,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.config.odt",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.config.pdf,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.config.pdf",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.config.postscript,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.config.postscript",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.config.ppt,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.config.ppt",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.config.wpml,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.config.wpml",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.config,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.config",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.html,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.html",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.odp,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.odp",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.odt,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.odt",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.pdf,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.pdf",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.ppt,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.ppt",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.emitter.wpml,4.2.1.v20120820,"org.eclipse.birt.report.engine.emitter.wpml",1611511524561
stopped,bundle,org.eclipse.birt.report.engine.odf,4.2.1.v20120820,"org.eclipse.birt.report.engine.odf",1611511524563
stopped,bundle,org.eclipse.birt.report.engine.script.javascript,4.2.1.v20120820,"org.eclipse.birt.report.engine.script.javascript",1611511524563
stopped,bundle,org.eclipse.birt.report.item.crosstab.core,4.2.1.v201208290612,"org.eclipse.birt.report.item.crosstab.core",1611511524563
stopped,bundle,org.eclipse.birt.report.engine,4.2.1.v20120820,"org.eclipse.birt.report.engine",1611511524563
stopped,bundle,org.eclipse.birt.report.data.adapter,4.2.1.v20120820,"org.eclipse.birt.report.data.adapter",1611511524563
stopped,bundle,org.eclipse.birt.data.aggregation,4.2.1.v20120820,"org.eclipse.birt.data.aggregation",1611511524563
stopped,bundle,org.eclipse.birt.data,4.2.1.v201209121213,"org.eclipse.birt.data",1611511524563
stopped,bundle,org.eclipse.birt.report.data.oda.hive.ui,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.hive.ui",1611511524563
stopped,bundle,org.eclipse.birt.report.data.oda.hive,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.hive",1611511524563
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.jdbc.dbprofile",1611511524563
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.ui,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.jdbc.ui",1611511524563
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb",1611511524563
stopped,bundle,org.eclipse.birt.report.data.oda.sampledb.ui,4.2.1.v201209111701,"org.eclipse.birt.report.data.oda.sampledb.ui",1611511524563
stopped,bundle,org.eclipse.birt.report.data.oda.sampledb,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.sampledb",1611511524563
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.jdbc",1611511524563
stopped,bundle,org.eclipse.birt.report.designer.core,4.2.1.v201209101219,"org.eclipse.birt.report.designer.core",1611511524564
stopped,bundle,org.eclipse.birt.report.model.adapter.oda,4.2.1.v20120820,"org.eclipse.birt.report.model.adapter.oda",1611511524564
stopped,bundle,org.eclipse.birt.report.model,4.2.1.v201209121206,"org.eclipse.birt.report.model",1611511524564
stopped,bundle,org.eclipse.birt.core,4.2.1.v201209121203,"org.eclipse.birt.core",1611511524564
stopped,bundle,org.eclipse.birt.report.data.bidi.utils.ui,4.2.1.v20120820,"org.eclipse.birt.report.data.bidi.utils.ui",1611511524564
stopped,bundle,org.eclipse.birt.report.data.bidi.utils,4.2.1.v20120820,"org.eclipse.birt.report.data.bidi.utils",1611511524564
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1611511524564
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1611511524564
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1611511524564
stopped,bundle,org.eclipse.jst.server.ui,1.1.101.v20100823b,"org.eclipse.jst.server.ui",1611511524564
stopped,bundle,org.eclipse.mylyn.java.tasks,3.8.3.v20130107-0100,"org.eclipse.mylyn.java.tasks",1611511524564
stopped,bundle,org.eclipse.mylyn.java.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.java.ui",1611511524564
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1611511524564
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.3.2.v201102072310,"org.eclipse.jpt.eclipselink.core",1611511524564
stopped,bundle,org.eclipse.jpt.core,2.3.3.v201102172310,"org.eclipse.jpt.core",1611511524572
stopped,bundle,org.eclipse.jpt.db,1.2.202.v201010192330,"org.eclipse.jpt.db",1611511524572
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201107221501,"org.eclipse.datatools.enablement.jdt.classpath",1611511524572
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1611511524572
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1611511524572
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1611511524572
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1611511524572
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1611511524572
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.502.v201101121843,"org.eclipse.jst.ejb.ui",1611511524572
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1611511524572
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1611511524572
stopped,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1611511524572
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1611511524572
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1611511524572
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1611511524572
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.301.v201012020511,"org.eclipse.jst.ws.jaxrs.ui",1611511524572
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.ui",1611511524572
stopped,bundle,org.eclipse.jst.common.ui,1.0.4.v201109151453,"org.eclipse.jst.common.ui",1611511524572
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.200.v200909290826,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1611511524572
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.2.v201101042130,"org.eclipse.jst.jsf.facelet.core",1611511524572
stopped,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1611511524572
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.2.v20101027,"org.eclipse.jst.jsf.standard.tagsupport",1611511524572
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.2.0.v20100308,"org.eclipse.jst.pagedesigner.jsp.core",1611511524572
stopped,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1611511524572
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.304.v201110211728,"org.eclipse.wst.jsdt.web.support.jsp",1611511524572
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.ui",1611511524572
stopped,bundle,org.eclipse.jst.ws.jaxb.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxb.core",1611511524572
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.201.v201301072322,"org.eclipse.jst.ws.jaxws.ui",1611511524572
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.201.v201301072322,"org.eclipse.jst.ws.jaxws.core",1611511524572
stopped,bundle,org.eclipse.jst.ws.annotations.core,1.2.0.v201203272107,"org.eclipse.jst.ws.annotations.core",1611511524572
stopped,bundle,org.jboss.tools.common.text.xml,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.text.xml",1611511524572
stopped,bundle,org.jboss.tools.common,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common",1611511524572
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1611511524632
stopped,bundle,org.eclipse.rse.importexport,1.2.101.v201008191400,"org.eclipse.rse.importexport",1611511524632
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1611511524632
stopped,bundle,org.eclipse.rse.useractions,1.1.100.v200905272300,"org.eclipse.rse.useractions",1611511524632
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1611511524632
stopped,bundle,org.eclipse.rse.files.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.files.ui",1611511524632
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1611511524632
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1611511524632
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.305.v201110211728,"org.eclipse.wst.jsdt.web.ui",1611511524632
stopped,bundle,org.eclipse.wst.web.ui,1.1.401.v201109151600,"org.eclipse.wst.web.ui",1611511524632
stopped,bundle,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.ui",1611511524632
stopped,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1611511524632
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1611511524632
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1611511524632
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.2.v201101212242,"org.eclipse.wst.xml.xpath.ui",1611511524632
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.305.v201104132127,"org.eclipse.wst.xsd.ui",1611511524639
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1611511524639
stopped,bundle,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui",1611511524639
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1611511524639
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.6.v201109150205,"org.eclipse.wst.jsdt.debug.ui",1611511524639
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.300.v201004150600,"org.eclipse.wst.jsdt.support.firefox",1611511524639
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.7.v201109150205,"org.eclipse.wst.jsdt.ui",1611511524639
stopped,bundle,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui",1611511524639
